10	2.7321376518201608e-06	2.1016443475539697e-07
11	5.1133968806818053e-06	3.1306511514378400e-07
12	6.3287232215898690e-06	4.1499824403867990e-07
13	7.3298698493856280e-06	4.1295041404989455e-07
14	6.1679432253161994e-06	5.1399526877635002e-07
15	7.7838578356204903e-06	5.1209591023819014e-07
16	7.8606954102012026e-06	4.0834781351694557e-07
17	7.3291633108599470e-06	4.0717573949221929e-07
18	6.5996822608358912e-06	4.0613429297451638e-07
19	8.1040560800680735e-06	4.0520280400340371e-07
20	3.6392824143808268e-06	3.0327353453173557e-07
21	1.7153283456293786e-06	3.0270500216989037e-07
22	3.0218826611021047e-06	2.0145884407347364e-07
23	6.2354761178247521e-06	2.0114439089757265e-07
24	6.8291111349460480e-06	2.0085620985135435e-07
25	9.3274871719470102e-06	1.0029556098867753e-07
26	7.8135126888440862e-06	2.0034647920113044e-07
27	4.4026398228377738e-06	1.0005999597358576e-07
28	2.7987360907814030e-06	1.9990972077010021e-07
29	1.3979977875686443e-06	9.9856984826331727e-08
30	1.9953130097401204e-07	9.9765650487006022e-08
31	1.5948836133683144e-06	1.9936045167103930e-07
32	1.7928026146233332e-06	1.9920029051370367e-07
33	9.9524927710068759e-07	1.9904985542013750e-07
34	2.6852619398431709e-06	2.9836243776035229e-07
35	5.9632449434664500e-06	3.9754966289776334e-07
36	7.5486540551170931e-06	3.9729758184826808e-07
37	4.5661801302473100e-06	3.9705914176063568e-07
38	7.1429988690251790e-06	3.9683327050139881e-07
39	1.2989272942799108e-05	4.9577377644271409e-07
40	1.9919878482795023e-05	4.9551936524365729e-07
41	2.6051590271286204e-05	4.9527738158338796e-07
42	2.9603805049339842e-05	4.9504690717959600e-07
43	2.9095837929453083e-05	4.9482717567097081e-07
44	3.5810305097864024e-05	5.9354096847288438e-07
45	3.5696914016615776e-05	6.9218392830002887e-07
46	2.7577778478479597e-05	6.9191558906579636e-07
47	3.5768637386842159e-05	6.9165873399971032e-07
48	3.3879216740165473e-05	6.9141258653398924e-07
49	3.3571427160864407e-05	5.9243694989760719e-07
50	3.4152661607729635e-05	5.9224268683924222e-07
51	3.4733953702797346e-05	6.9073203386244721e-07
52	3.4624778379223001e-05	6.9052264573949002e-07
53	3.3234035557656761e-05	7.8893852955861747e-07
54	2.9872650819176113e-05	7.8871685331158054e-07
55	2.3950785570982294e-05	8.8706613225860341e-07
56	2.7590403899864175e-05	9.8537156785229197e-07
57	2.7681960867952612e-05	1.0836354788166503e-06
58	2.3735688044905165e-05	1.0833716535018955e-06
59	2.7865638782352326e-05	1.0831167017875462e-06
60	3.9770872521752894e-05	1.0828702914338659e-06
61	4.6454754250413170e-05	1.1810530741630467e-06
62	4.7527259047866641e-05	1.1808014670277426e-06
63	5.5289459999059492e-05	1.1805578647486012e-06
64	5.6852171959525189e-05	1.1803219091942947e-06
65	5.1924102696434391e-05	1.2784343466925134e-06
66	5.2799250073668228e-05	1.3765167616971231e-06
67	4.6596425995143355e-05	1.4745704428842833e-06
68	4.5703592056617416e-05	1.3760221264357930e-06
69	4.9921364024621060e-05	1.4740560243490470e-06
70	3.3799371646100145e-05	1.4738098101497156e-06
71	2.2398273525358580e-05	1.5718086684462161e-06
72	1.5420938078254485e-05	1.4733380329542500e-06
73	1.2766969610487614e-05	1.4731118781331862e-06
74	1.4139760535299912e-05	1.3746989409319358e-06
75	1.9537522302474423e-05	1.3744990564554870e-06
76	3.5339254883590529e-06	1.3743043565840763e-06
77	8.8335945132777763e-06	1.3741147020654319e-06
78	1.7664813693135493e-05	1.3739299539105384e-06
79	1.9624997694062770e-06	1.3737498385843939e-06
80	2.9433733236385156e-07	1.3735742176979740e-06
81	5.8860126561044129e-07	1.4715031640261033e-06
82	4.5120608367047909e-06	1.5694124649407968e-06
83	1.1376890083941833e-05	1.6673028571294067e-06
84	4.1187413518689768e-06	1.6671095948041097e-06
85	1.6865317885748061e-05	1.6669209538239362e-06
86	2.7059958986514337e-05	1.5686932745805412e-06
87	3.4703589194204225e-05	1.5685238053877617e-06
88	3.9895112123399212e-05	1.5683582161532858e-06
89	4.2733350557356586e-05	1.6662086226492247e-06
90	4.3317051218198965e-05	1.5680380531474739e-06
91	4.1646900720942148e-05	1.6658760288376860e-06
92	3.7919514018805141e-05	1.7636983264560529e-06
93	3.2135464306512762e-05	1.8615055543406783e-06
94	4.9374317674359920e-05	1.8613334043905524e-06
95	3.9672195991227448e-05	1.8611647502057321e-06
96	2.8110888542089983e-05	1.7630522430579082e-06
97	1.4690825696878905e-05	1.7628990836254687e-06
98	4.8965251613331596e-07	1.7627490580799374e-06
99	7.7358642992310648e-06	1.7626019922298628e-06
100	1.4295491730645520e-05	1.8603722115223621e-06
